,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
6471,ALLPUR Nutrition,https://www.crunchbase.com/organization/allpur-nutrition,"New Oxford, Pennsylvania, United States","Food and Beverage, Nutrition, Organic Food",Equity Crowdfunding,2015-07-14,300000.0,USD,300000.0,1-10,300000.0,USD,300000.0,1.0,,,,,,,,,,For Profit,2015-06-01,,,,,,,$1M to $10M
6483,The Quantlet,https://www.crunchbase.com/organization/the-quantlet,"Cambridge, Massachusetts, United States","Health Care, Wearables",Equity Crowdfunding,2016-02-03,332000.0,USD,332000.0,,332000.0,USD,332000.0,1.0,,,,,,,,,,For Profit,2015-06-23,https://twitter.com/quantlets,https://www.facebook.com/thequantlet?_rdr=p,,,,,Less than $1M
6497,EcoLogik,https://www.crunchbase.com/organization/ecologik,"Los Angeles, California, United States","Clean Energy, CleanTech, Energy, Information Technology, Manufacturing, Renewable Energy",Equity Crowdfunding,2016-02-21,10000.0,USD,10000.0,1-10,10000.0,USD,10000.0,1.0,,,,,,,,,,For Profit,2015-06-24,,,,,,,Less than $1M
6573,M3 Energias Renovaveis,https://www.crunchbase.com/organization/m3-energias-renovaveis,"Rio De Janeiro, Rio de Janeiro, Brazil","Customer Service, Energy, Solar",Equity Crowdfunding,2015-06-30,30000.0,USD,30000.0,1-10,30000.0,USD,30000.0,1.0,,,,,,,,,,For Profit,2015-06-25,,,https://www.linkedin.com/company/m3-energias-renov%C3%A1veis/,,,,$1M to $10M
7068,Pangaea Planet,https://www.crunchbase.com/organization/pangaea-planet,"Houston, Texas, United States","Consulting, Mobile, Social Network",Equity Crowdfunding,2015-07-10,,,,1-10,,,,1.0,,,,,,,,,,For Profit,2015-06-10,https://www.twitter.com/pangaeaplanet,https://www.facebook.com/pangaea-planet-1624405387779691,https://www.linkedin.com/company/pangaea-group-llc,,,,Less than $1M
7145,Fleksy Keyboard,https://www.crunchbase.com/organization/thingthing-keyboard,"London, England, United Kingdom","3D Technology, Apps, Artificial Intelligence, B2C, Information Technology, iOS, Machine Learning, Natural Language Processing, Productivity Tools, Software",Equity Crowdfunding,2018-10-25,800000.0,USD,800000.0,11-50,7127552.0,USD,7127552.0,7.0,Was Acquired,Pinterest,https://www.crunchbase.com/organization/pinterest,,,5.0,,,,For Profit,2015-07-17,https://twitter.com/fleksy,https://www.facebook.com/fleksyapp,https://www.linkedin.com/company/thingthing-keyboard,M&A,,2016-06-15,$1M to $10M
7236,Scuter,https://www.crunchbase.com/organization/scuter,"Rome, Lazio, Italy","CleanTech, Electric Vehicle, Last Mile Transportation, Location Based Services, Mobile, Ride Sharing, Sharing Economy, Transportation",Equity Crowdfunding,2017-03-20,240000.0,EUR,257687.0,1-10,485000.0,EUR,527455.0,3.0,,,,,,4.0,,,,For Profit,2015-07-10,https://twitter.com/joinScuter,https://www.facebook.com/joinScuter/,https://www.linkedin.com/company/scuter,,,,Less than $1M
7237,Dhudiya Entertainment,https://www.crunchbase.com/organization/dhudiya-entertainment,"Ahmadabad, Gujarat, India",Media and Entertainment,Equity Crowdfunding,2019-05-08,1000000.0,USD,1000000.0,11-50,1000000.0,USD,1000000.0,2.0,,,,,,1.0,,,,For Profit,2015-07-03,https://twitter.com/DhudiyaEnt,https://www.facebook.com/Dhudiya,https://www.linkedin.com/company/dhudiya/,,,,$1M to $10M
7280,Okappy Ltd.,https://www.crunchbase.com/organization/okappy-lts,"London, England, United Kingdom","B2B, Employment, Real Time",Equity Crowdfunding,2017-08-09,250000.0,GBP,325272.0,1-10,611000.0,GBP,806944.0,3.0,,,,,,2.0,,,,For Profit,2015-07-01,https://twitter.com/ok_appy,https://www.facebook.com/OkappyUK,https://www.linkedin.com/company-beta/10104774/,,,,Less than $1M
7320,Progressive Wireless,https://www.crunchbase.com/organization/progressive-wireless,"Scottsdale, Arizona, United States","Communications Infrastructure, Consumer Electronics, Wireless",Equity Crowdfunding,2015-07-30,375000.0,USD,375000.0,11-50,375000.0,USD,375000.0,1.0,,,,,,,,,,For Profit,2015-07-28,,,https://www.linkedin.com/company/progressive-wireless-l-l-c,,,,$1M to $10M
7485,CHEC PR,https://www.crunchbase.com/organization/chec-pr,"Philadelphia, Pennsylvania, United States","Biotechnology, Medical",Equity Crowdfunding,2015-07-01,,,,1-10,,,,1.0,,,,,,,,,,For Profit,2015-07-01,,https://www.facebook.com/checkpageranknet-182790948559376,,,,,$1M to $10M
7900,Mycroft,https://www.crunchbase.com/organization/mycroft-ai-inc,"Kansas City, Missouri, United States","Artificial Intelligence, Consumer Electronics, Internet of Things, Machine Learning, Open Source, Software",Equity Crowdfunding,2019-01-25,1070000.0,USD,1070000.0,11-50,4989485.0,USD,4989485.0,12.0,,,,,,4.0,,,,For Profit,2015-08-01,https://twitter.com/mycroft_ai,https://www.facebook.com/aiforeveryone,https://www.linkedin.com/company/10255844,,,,$1M to $10M
7936,Smart Nora,https://www.crunchbase.com/organization/smart-nora-inc,"Toronto, Ontario, Canada","Consumer Goods, Drones, Health Care, Information Technology, Medical",Equity Crowdfunding,2015-10-02,832523.0,USD,832523.0,1-10,832523.0,USD,832523.0,1.0,,,,,,,,,,,2015-08-19,https://www.twitter.com/smart_nora,https://www.facebook.com/smart.nora.inc,,,,,$1M to $10M
7960,Ingen Dynamics,https://www.crunchbase.com/organization/ingen-dynamics-aido-robot,"Palo Alto, California, United States","Artificial Intelligence, Robotics",Equity Crowdfunding,2017-07-18,178431.0,USD,178431.0,1-10,1372431.0,USD,1372431.0,4.0,,,,,,1.0,,,,For Profit,2015-08-20,https://twitter.com/aidorobot,https://www.facebook.com/aido.robot/,,,,,$1M to $10M
7977,RunningMan,https://www.crunchbase.com/organization/runningman,"Kuala Lumpur, Kuala Lumpur, Malaysia","Delivery, E-Commerce, Food Delivery, Logistics, Marketplace",Equity Crowdfunding,2016-08-26,43350.0,USD,43350.0,,43350.0,USD,43350.0,1.0,,,,,,2.0,,,,For Profit,2015-08-25,,https://www.facebook.com/rminstantdelivery,,,,,$1M to $10M
8001,IntelliStay Boonville Equity,https://www.crunchbase.com/organization/intellistay-boonville-equity,"New York, New York, United States","Facility Management, Hospitality, Real Estate",Equity Crowdfunding,2015-12-17,810000.0,USD,810000.0,1-10,810000.0,USD,810000.0,1.0,,,,,,1.0,,,,For Profit,2015-08-07,,https://www.facebook.com/intellistay,https://www.linkedin.com/company/intellistay-hospitality,,,,Less than $1M
8028,Cary Rx Inc,https://www.crunchbase.com/organization/cary-rx-inc,"Washington, District of Columbia, United States","Apps, Health Care, Logistics, Mobile, Software",Equity Crowdfunding,2019-01-18,,,,11-50,,,,3.0,,,,,,1.0,,,,For Profit,2015-08-01,https://twitter.com/caryrxinc?lang=en,https://www.facebook.com/caryrxinc/,https://www.linkedin.com/company/cary,,,,$1M to $10M
8305,New Detroit,https://www.crunchbase.com/organization/new-detroit,"Detroit, Michigan, United States",Real Estate,Equity Crowdfunding,2015-08-02,,,,1-10,,,,1.0,,,,,,,,,,For Profit,2015-08-01,,https://www.facebook.com/newdetroit,,,,,$1M to $10M
8318,"OffRoad Energy, LLC",https://www.crunchbase.com/organization/offroad-energy-llc,"Capitola, California, United States",Manufacturing,Equity Crowdfunding,2015-10-18,,,,1-10,,,,1.0,,,,,,,,,,For Profit,2015-08-24,,https://www.facebook.com/offroadenergy2015,,,,,Less than $1M
8612,Hutoma,https://www.crunchbase.com/organization/hutoma,"London, England, United Kingdom","Artificial Intelligence, Developer APIs, Enterprise Software, Information Technology, Machine Learning, Messaging, Software",Equity Crowdfunding,2018-04-03,601000.0,EUR,737966.0,1-10,1751844.0,USD,1751844.0,4.0,,,,,,2.0,,,,For Profit,2015-09-01,https://twitter.com/hutomata,https://www.facebook.com/hutoma.machine/,https://www.linkedin.com/company/hutoma,,,,$1M to $10M
8695,Ubitquity LLC,https://www.crunchbase.com/organization/ubitquity-llc,"Santiago, Region Metropolitana, Chile","Banking, Real Estate, SaaS",Equity Crowdfunding,2019-04-13,76000.0,USD,76000.0,1-10,76000.0,USD,76000.0,1.0,,,,,,1.0,,,,For Profit,2015-09-15,https://www.twitter.com/ubitquity_io,https://www.facebook.com/ubitquity,https://www.linkedin.com/company/bitland,,,,$1M to $10M
8718,Kitchup,https://www.crunchbase.com/organization/kitchup,"London, England, United Kingdom","B2B, Communities, E-Commerce, Food and Beverage, Food Processing, Internet, Retail",Equity Crowdfunding,2017-12-13,109359.0,GBP,146642.0,1-10,109359.0,GBP,146642.0,1.0,,,,,,2.0,,,,,2015-09-01,https://www.twitter.com/kitchupuk,http://facebook.com/kitchupuk,https://www.linkedin.com/company-beta/10101657/,,,,Less than $1M
8809,mooVmoo,https://www.crunchbase.com/organization/moovmoo,"London, England, United Kingdom","Digital Media, Video, Video Editing",Equity Crowdfunding,2016-10-13,26450.0,GBP,32379.0,1-10,26450.0,GBP,32379.0,1.0,,,,,,3.0,,,,For Profit,2015-09-30,http://twitter.com/mooVmooTV,http://www.prod.facebook.com/pages/mooVmoo/1389632891298629,,,,,Less than $1M
8925,International Star Inc,https://www.crunchbase.com/organization/international-star-inc,"Tucson, Arizona, United States","Manufacturing, Mining",Equity Crowdfunding,2015-09-14,,,,1-10,,,,1.0,,,,,,,,,,For Profit,2015-09-14,https://www.twitter.com/ilstmfs,https://www.facebook.com/ilstholdings,https://www.linkedin.com/company/international-star,,,,$1M to $10M
9216,TradEqual,https://www.crunchbase.com/organization/tradequal,"Haifa, Hefa, Israel","Finance, Financial Services, Venture Capital",Equity Crowdfunding,2016-02-28,,,,11-50,,,,1.0,,,,,,1.0,,,,For Profit,2015-09-10,https://twitter.com/tradequal,https://www.facebook.com/TradEqual-839900909440393,https://www.linkedin.com/company/tradequal,,,,$1M to $10M
9221,The Delivery Store Holdings,https://www.crunchbase.com/organization/the-delivery-store-holdings,"Clementon, New Jersey, United States",Transportation,Equity Crowdfunding,2015-10-30,,,,1-10,,,,1.0,,,,,,,,,,For Profit,2015-09-09,https://www.twitter.com/thegkdages,https://www.facebook.com/The-Delivery-Store-Inc-898823586861811,https://www.linkedin.com/company/the-delivery-store-inc-,,,,$1M to $10M
9378,InnaMed,https://www.crunchbase.com/organization/innamed,"Philadelphia, Pennsylvania, United States","Health Care, Medical Device, Small and Medium Businesses",Equity Crowdfunding,2019-10-07,1070000.0,USD,1070000.0,1-10,1831066.0,USD,1831066.0,6.0,,,,,,3.0,,,,For Profit,2015-10-17,,,https://www.linkedin.com/company-beta/10789882/?pathWildcard=10789882,,,,$1M to $10M
9412,NetObjex,https://www.crunchbase.com/organization/netobjex,"Irvine, California, United States","Asset Management, Big Data, Blockchain, Cryptocurrency, Information Technology, Smart Cities, Software",Equity Crowdfunding,2019-02-14,25119.0,USD,25119.0,51-100,620814.0,USD,620814.0,6.0,Made Acquisitions,,,1.0,,5.0,,,,For Profit,2015-10-14,http://twitter.com/NetObjex,http://www.facebook.com/netobjex,http://www.linkedin.com/company/netobjex,,,,$1M to $10M
9455,Happy Box,https://www.crunchbase.com/organization/happy-box,"Mountain View, California, United States","Courier Service, Delivery Service, Local Business",Equity Crowdfunding,2017-06-26,228864.0,EUR,255937.0,1-10,228864.0,EUR,255937.0,1.0,,,,,,1.0,,,,For Profit,2015-10-01,https://www.twitter.com/happyboxapp,https://www.facebook.com/happy-box-685079241590266,,,,,$1M to $10M
9534,INCLUDin App,https://www.crunchbase.com/organization/includin-app,"Brisbane, Queensland, Australia","Consulting, Internet, Marketing",Equity Crowdfunding,2015-10-24,400000.0,USD,400000.0,1-10,400000.0,USD,400000.0,1.0,,,,,,,,,,For Profit,2015-10-24,,https://www.facebook.com/m0bilution,https://www.linkedin.com/company/mobilution-,,,,Less than $1M
9554,"Shopper Radar, Inc.",https://www.crunchbase.com/organization/shopper-radar-inc,"Bellingham, Washington, United States","Customer Service, Hospitality, Impact Investing",Equity Crowdfunding,2015-11-21,110000.0,USD,110000.0,1-10,110000.0,USD,110000.0,1.0,,,,,,,,,,For Profit,2015-10-27,,https://www.facebook.com/shopperradar,https://www.linkedin.com/company/shopper-radar-inc-,,,,$1M to $10M
9888,Innovative Recycling,https://www.crunchbase.com/organization/innovative-recycling,"Benson, Arizona, United States",,Equity Crowdfunding,2016-02-23,,,,1-10,,,,1.0,,,,,,,,,,For Profit,2015-10-01,,,,,,,Less than $1M
9981,Patch,https://www.crunchbase.com/organization/patch-7cc5,"London, England, United Kingdom","Consumer Goods, Delivery Service, E-Commerce, Horticulture",Equity Crowdfunding,2019-10-25,1956320.0,GBP,2508687.0,51-100,7806320.0,GBP,10232944.0,5.0,,,,,,1.0,,,,For Profit,2015-12-01,https://twitter.com/patch_plants,https://www.facebook.com/patchplants,https://www.linkedin.com/company/patchplants/,,,,$1M to $10M
10200,Enovap,https://www.crunchbase.com/organization/enovap,"Paris, Ile-de-France, France","Consumer Electronics, Health Care, Information Technology, Medical",Equity Crowdfunding,2019-02-06,,,,1-10,1000000.0,EUR,1162854.0,2.0,,,,,,4.0,,,,For Profit,2015-11-23,https://www.twitter.com/meetenovap,https://www.facebook.com/enovap,https://www.linkedin.com/company/e-novap/,,,,Less than $1M
10221,American Development Group,https://www.crunchbase.com/organization/american-development-group-2,"Brooklyn, New York, United States","Asset Management, Real Estate, Residential",Equity Crowdfunding,2019-01-03,5300000.0,USD,5300000.0,1-10,5300000.0,USD,5300000.0,1.0,,,,,,1.0,,,,For Profit,2015-12-23,,,,,,,$10M to $50M
10235,Stagedoor,https://www.crunchbase.com/organization/stagedoor,"London, England, United Kingdom","Ediscovery, Mobile Apps, Theatre",Equity Crowdfunding,2019-08-16,184440.0,GBP,224094.0,11-50,534080.0,GBP,709833.0,3.0,,,,,,1.0,,,,,2015-12-23,https://www.twitter.com/stagedoorldn,https://www.facebook.com/stagedoorapp,https://www.linkedin.com/company/stagedoor,,,,Less than $1M
10236,"Contenders Clothing, Inc.",https://www.crunchbase.com/organization/contenders-clothing-inc,"Las Vegas, Nevada, United States","E-Commerce, Men's, Retail",Equity Crowdfunding,2018-06-09,102157.0,USD,102157.0,1-10,402157.0,USD,402157.0,3.0,,,,,,1.0,,,,For Profit,2015-12-01,,https://www.facebook.com/contendersboxerbriefs/,,,,,$1M to $10M
10237,BrightCodes Technologies Ltd.,https://www.crunchbase.com/organization/brightcodes,"Tel Aviv-yafo, Tel Aviv, Israel","Advertising Platforms, Location Based Services, Mobile",Equity Crowdfunding,2019-03-01,175000.0,USD,175000.0,1-10,175000.0,USD,175000.0,1.0,,,,,,1.0,,,,For Profit,2015-11-01,,,https://www.linkedin.com/company/brightcodes,,,,Less than $1M
10274,Hiroes,https://www.crunchbase.com/organization/hiroes,"London, England, United Kingdom","Event Management, Events, Internet, Service Industry",Equity Crowdfunding,2016-06-13,150000.0,GBP,213110.0,1-10,170000.0,GBP,241937.0,2.0,,,,,,2.0,,,,,2015-12-02,https://twitter.com/behiroes,https://www.facebook.com/hiroes.co/,https://www.linkedin.com/company/hiroes/,,,,Less than $1M
10495,Bigfix Gadget Care,https://www.crunchbase.com/organization/bigfix-gadget-care-llp,"Chennai, Tamil Nadu, India","Consumer, Health Care, Internet, Mobile, Professional Services",Equity Crowdfunding,2016-11-01,,,,11-50,,,,1.0,,,,,,1.0,,,,,2015-11-15,http://twitter.com/Bigfix_4u,http://www.facebook.com/bigfix.ecare,,,,,$1M to $10M
10528,MAS Incorporated (PNG),https://www.crunchbase.com/organization/mas-incorporated-png,"Newark, Delaware, United States",Agriculture,Equity Crowdfunding,2015-12-20,,,,1-10,,,,1.0,,,,,,,,,,For Profit,2015-11-24,,,,,,,$10M to $50M
11412,CleanBnB,https://www.crunchbase.com/organization/cleanbnb,"Milan, Lombardia, Italy","Hospitality, Professional Services, Property Management",Equity Crowdfunding,2018-05-12,500000.0,GBP,677231.0,101-250,500000.0,GBP,677231.0,2.0,,,,,,2.0,,,,,2016-01-01,https://twitter.com/cleanbnb_mi,https://www.facebook.com/cleanbnb.official/,https://www.linkedin.com/company/cleanbnb/,,,,Less than $1M
11441,Red Girasol,https://www.crunchbase.com/organization/girasol,"Nuevo LeÃ³n, Coahuila de Zaragoza, Mexico","Commercial, Solar",Equity Crowdfunding,2017-04-01,1500000.0,MXN,80133.0,1-10,1980000.0,MXN,108068.0,3.0,,,,,,1.0,,,,,2016-01-01,https://www.twitter.com/redgirasol,https://www.facebook.com/redgirasol,https://www.linkedin.com/company/redgirasol,,,,Less than $1M
11524,Daily Dose,https://www.crunchbase.com/organization/daily-dose,"London, England, United Kingdom","Food and Beverage, Lifestyle, Nutrition",Equity Crowdfunding,2018-09-01,305740.0,GBP,396269.0,1-10,305740.0,GBP,396269.0,1.0,,,,,,,,,,,2016-01-01,https://twitter.com/dailydoseldn,https://www.facebook.com/dailydoseldn,,,,,Less than $1M
11539,Parihug,https://www.crunchbase.com/organization/parihug,"Cleveland, Ohio, United States","Consumer Electronics, Consumer Goods, Online Portals",Equity Crowdfunding,2017-04-12,23928.0,USD,23928.0,1-10,23928.0,USD,23928.0,1.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/parihug?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.facebook.com/pg/parihug/about/?ref=page_internal,https://www.linkedin.com/company-beta/10392597/?pathWildcard=10392597,,,,Less than $1M
11542,CloviTek,https://www.crunchbase.com/organization/clovitek,"Salt Lake City, Utah, United States","Assisted Living, Audio, Consumer Electronics, Lifestyle, Mobile Devices, Wireless",Equity Crowdfunding,2020-02-06,,,,1-10,15000.0,USD,15000.0,3.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/CloviTek,https://www.facebook.com/clovitek,https://www.linkedin.com/company/clovitek-inc/,,,,Less than $1M
11550,Love Cocoa,https://www.crunchbase.com/organization/love-cocoa,"London, England, United Kingdom","Food and Beverage, Personalization",Equity Crowdfunding,2017-09-27,135080.0,GBP,180979.0,1-10,135080.0,GBP,180979.0,1.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/onelovecocoa,https://www.facebook.com/onelovecocoa,https://in.linkedin.com/company/love-cocoa,,,,Less than $1M
11554,Propertista,https://www.crunchbase.com/organization/propertista,"Barcelona, Catalonia, Spain","Internet, Property Management, Real Estate, Real Estate Investment",Equity Crowdfunding,2017-04-19,139680.0,EUR,149662.0,1-10,189680.0,EUR,205650.0,2.0,,,,,,2.0,,,,For Profit,2016-01-01,https://www.twitter.com/propertista_es,https://www.facebook.com/propertista-859953050716930,https://www.linkedin.com/company/propertista,,,,Less than $1M
11587,Ice Wave,https://www.crunchbase.com/organization/ice-wave,"Palma De Mallorca, Islas Baleares, Spain","Food and Beverage, Manufacturing",Equity Crowdfunding,2019-06-04,250000.0,EUR,281344.0,11-50,527700.0,EUR,591883.0,2.0,,,,,,1.0,,,,,2016-01-01,,https://www.facebook.com/icewaveshow,https://www.linkedin.com/company-beta/10471509/,,,,Less than $1M
11617,Bears vs Babies,https://www.crunchbase.com/organization/bears-vs-babies,"Seattle, Washington, United States","Gaming, PC Games, Video Games",Equity Crowdfunding,2016-11-03,2170633.0,USD,2170633.0,,2170633.0,USD,2170633.0,1.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/gameofbabies,https://www.facebook.com/bearsvsbabies,,,,,Less than $1M
12072,Coconut,https://www.crunchbase.com/organization/coconut,"London, England, United Kingdom","Banking, FinTech, Freelance",Equity Crowdfunding,2018-11-01,1857450.0,GBP,2415199.0,11-50,1857450.0,GBP,2415199.0,4.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/getcoconut,https://www.facebook.com/getcoconut/,https://www.linkedin.com/company/coconut-money/,,,,$1M to $10M
12097,Oval Money,https://www.crunchbase.com/organization/oval-money,"London, England, United Kingdom","Apps, Finance, Financial Services, FinTech, Mobile",Equity Crowdfunding,2019-12-05,1318338.0,GBP,1734668.0,51-100,13824922.0,USD,13824922.0,8.0,,,,,,3.0,,,,For Profit,2016-01-01,https://www.twitter.com/ovalmoney,https://www.facebook.com/ovalmoneyIT/,https://www.linkedin.com/organization/7586592,,,,$1M to $10M
12393,PlantSnap,https://www.crunchbase.com/organization/plantsnap,"Telluride, Colorado, United States","Education, Information Services",Equity Crowdfunding,2018-05-01,132195.0,USD,132195.0,11-50,360411.0,USD,360411.0,2.0,,,,,,1.0,,,,,2016-01-01,https://twitter.com/plantsnap,https://www.facebook.com/pg/PlantSnap/about/?ref=page_internal,,,,,$1M to $10M
12404,Legion M,https://www.crunchbase.com/organization/legion-m,"Los Angeles, California, United States","Content Creators, Content Marketing, Digital Entertainment, Event Promotion, Film Production, Marketing, Media and Entertainment, Social Network, TV Production, Virtual Reality",Equity Crowdfunding,2019-11-06,200000.0,USD,200000.0,11-50,10000000.0,USD,10000000.0,8.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/legionmofficial,https://www.facebook.com/legionmofficial,https://www.linkedin.com/company/legion-m-entertainment-inc.,,,,$1M to $10M
12408,GoodBox,https://www.crunchbase.com/organization/goodbox-6117,"Manchester, Manchester, United Kingdom","Information Services, Information Technology, Software",Equity Crowdfunding,2019-10-21,1423019.0,GBP,1845880.0,11-50,7969224.0,GBP,10498790.0,4.0,,,,,,2.0,,,,,2016-01-01,https://twitter.com/_GoodBox?lang=en,https://www.facebook.com/GoodBoxLabs/,https://www.linkedin.com/company/10869166/,,,,$1M to $10M
12454,Uniti Sweden,https://www.crunchbase.com/organization/uniti-sweden-ab,"Lund, Skane Lan, Sweden","Automotive, Electric Vehicle, Sustainability",Equity Crowdfunding,2018-11-23,1101820.0,GBP,1412535.0,11-50,4068664.0,USD,4068664.0,7.0,,,,,,1.0,,,,For Profit,2016-01-01,https://www.twitter.com/teamuniti,https://www.facebook.com/teamuniti,https://www.linkedin.com/company/10202367?trk=tyah&trkInfo=clickedVertical%3Acompany%2CentityType%3AentityHistoryName%2CclickedEntityId%3Acompany_10202367%2Cidx%3A0,,,,$1M to $10M
12533,Win-Win,https://www.crunchbase.com/organization/win-win,"Oakland, California, United States","Charity, Gaming, Sports",Equity Crowdfunding,2019-09-30,325000.0,USD,325000.0,1-10,1800000.0,USD,1800000.0,4.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/Win_Win,https://www.facebook.com/trywinwin,https://www.linkedin.com/company/win-win-app-inc-,,,,$1M to $10M
12547,iBAN,https://www.crunchbase.com/organization/iban-online,"London, England, United Kingdom","FinTech, Sharing Economy",Equity Crowdfunding,2017-05-11,111648.0,GBP,143896.0,51-100,5945592.0,USD,5945592.0,3.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/iBANONLINE,https://www.facebook.com/IBAN-1133904960031656/,https://www.linkedin.com/company/ibanonline?trk=ppro_cprof,,,,$1M to $10M
12622,Breaker (SingularDTV),https://www.crunchbase.com/organization/singulardtv,"New York, New York, United States","Blockchain, Digital Entertainment, Film, Music, TV",Equity Crowdfunding,2016-10-03,7500000.0,USD,7500000.0,101-250,7500000.0,USD,7500000.0,1.0,,,,,,4.0,,,,For Profit,2016-01-01,https://twitter.com/wearebreaker,https://www.facebook.com/Breaker-1026598744179469,https://www.linkedin.com/company/wearebreaker,,,,$1M to $10M
12687,AllPlants,https://www.crunchbase.com/organization/allplants,"London, England, United Kingdom","Delivery, Food and Beverage, Food Delivery, Nutrition",Equity Crowdfunding,2020-02-11,2000000.0,USD,2000000.0,11-50,12893635.0,USD,12893635.0,3.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/allplants,https://www.facebook.com/allplants/,https://www.linkedin.com/company/allplants/,,,,$1M to $10M
12730,Stratis,https://www.crunchbase.com/organization/stratis-2,"London, England, United Kingdom","Cryptocurrency, Finance, Financial Services, FinTech",Equity Crowdfunding,2016-07-28,600000.0,USD,600000.0,11-50,600000.0,USD,600000.0,1.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/stratisplatform,https://www.facebook.com/Stratisplatform-1819911898230348,,,,,$1M to $10M
12782,Brickowner,https://www.crunchbase.com/organization/brickowner,"London, England, United Kingdom","Crowdfunding, FinTech, Home Renovation, Impact Investing, Property Management, Real Estate, Real Estate Investment",Equity Crowdfunding,2019-08-12,307304.0,GBP,371150.0,1-10,978769.0,GBP,1282943.0,6.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/Brickowner,https://www.facebook.com/Brickowner,https://www.linkedin.com/company/brickowner,,,,$1M to $10M
12947,Vodi,https://www.crunchbase.com/organization/vodi,"Duluth, Georgia, United States","FinTech, Mobile, Mobile Apps",Equity Crowdfunding,2017-06-30,106336.0,USD,106336.0,101-250,106336.0,USD,106336.0,1.0,,,,,,1.0,,,,,2016-01-01,https://www.twitter.com/vodi_app,https://www.facebook.com/vodiapp,,,,,$1M to $10M
13217,The Cheeky Panda,https://www.crunchbase.com/organization/the-cheeky-panda,"London, England, United Kingdom","Green Consumer Goods, Paper Manufacturing, Sustainability",Equity Crowdfunding,2020-04-17,2400000.0,GBP,3002281.0,11-50,5865452.0,GBP,7470554.0,5.0,,,,,,2.0,,,,For Profit,2016-01-04,https://twitter.com/thecheekypanda1,https://www.facebook.com/thecheekypandauk,https://www.linkedin.com/company/the-cheeky-panda/,,,,Less than $1M
13229,Wrisk,https://www.crunchbase.com/organization/wrisk,"London, England, United Kingdom","Apps, Finance, FinTech, Insurance, InsurTech",Equity Crowdfunding,2019-04-13,978682.0,GBP,1279824.0,11-50,8721352.0,GBP,11478217.0,7.0,,,,,,2.0,,,,For Profit,2016-01-02,https://www.twitter.com/wriskhq,https://www.facebook.com/WriskHQ,https://www.linkedin.com/company/wrisk/,,,,$1M to $10M
13327,Sharebox,https://www.crunchbase.com/organization/sharebox-bfb9,"Arendal, Aust-Agder, Norway","Apps, Automotive, Car Sharing, Data Integration, Electronic Design Automation (EDA), Rental, Rental Property, Self-Storage, Sharing Economy, Vacation Rental",Equity Crowdfunding,2019-04-16,8400000.0,NOK,989155.0,11-50,24800000.0,NOK,2951084.0,3.0,Made Acquisitions,,,2.0,,2.0,,,,For Profit,2016-01-10,https://twitter.com/sharebox2,https://www.facebook.com/SHAREBOX.NO/,https://www.linkedin.com/company/sharebox-as/,,,,Less than $1M
13371,Manigo,https://www.crunchbase.com/organization/manigo,"London, England, United Kingdom","Customer Service, Financial Services, FinTech, Payments",Equity Crowdfunding,2018-01-12,510630.0,GBP,701082.0,11-50,510630.0,GBP,701082.0,2.0,,,,,,1.0,,,,For Profit,2016-01-23,https://www.twitter.com/manigoapp,https://www.facebook.com/manigoapp,https://www.linkedin.com/company/manigo,,,,$1M to $10M
13412,CreditLadder,https://www.crunchbase.com/organization/creditladder,"London, England, United Kingdom",Financial Services,Equity Crowdfunding,2019-06-18,400000.0,GBP,502650.0,1-10,900000.0,GBP,1138278.0,3.0,,,,,,1.0,,,,For Profit,2016-02-25,https://twitter.com/creditladder,https://www.facebook.com/pg/creditladder,https://www.linkedin.com/company/credit-ladder/,,,,Less than $1M
13427,"Lettuce Networks, Inc.",https://www.crunchbase.com/organization/lettuce-networks-inc,"Austin, Texas, United States","Agriculture, Food and Beverage",Equity Crowdfunding,2020-01-04,128110.0,USD,128110.0,11-50,669360.0,USD,669360.0,2.0,,,,,,1.0,,,,,2016-01-29,https://www.twitter.com/lettucefm,https://www.facebook.com/lettuce.fm,,,,,Less than $1M
