,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
3097,ManoMotion,https://www.crunchbase.com/organization/manomotion,"Stockholm, Stockholms Lan, Sweden","3D Technology, Artificial Intelligence, Augmented Reality, Machine Learning, Mobile Apps, Robotics, Software, Virtual Reality",Grant,2019-03-23,2500000.0,USD,2500000.0,11-50,6450000.0,USD,6450000.0,4.0,,,,,,3.0,,,,For Profit,2015-02-23,http://twitter.com/@manomotion,https://www.facebook.com/manomotion,https://www.linkedin.com/company/manomotion,Seed,,,Less than $1M
3175,Jefferson Education Accelerator,https://www.crunchbase.com/organization/jefferson-education-accelerator,"Washington, District of Columbia, United States","EdTech, Education, Higher Education",Grant,2016-04-13,1500000.0,USD,1500000.0,1-10,1500000.0,USD,1500000.0,1.0,,,,,,1.0,,,,For Profit,2015-02-01,https://twitter.com/jexuva,,,,,,$1M to $10M
3210,Aqrate,https://www.crunchbase.com/organization/aqrate,"Bologna, Emilia-Romagna, Italy","Developer Tools, Enterprise Software",Grant,2018-08-31,71429.0,EUR,82941.0,1-10,71429.0,EUR,82941.0,1.0,,,,,,2.0,,,,For Profit,2015-02-01,,,https://www.linkedin.com/company/aqrate,,,,Less than $1M
3242,Startup Policy Lab,https://www.crunchbase.com/organization/startup-policy-lab,"San Francisco, California, United States","Charity, Innovation Management, Internet, Non Profit",Grant,2015-11-03,35000.0,USD,35000.0,1-10,35000.0,USD,35000.0,1.0,,,,,,1.0,,,,For Profit,2015-02-01,https://www.twitter.com/startuppolicy,,,,,,$1M to $10M
3245,Kjuicer.com,https://www.crunchbase.com/organization/kjuicer-com,"Milan, Lombardia, Italy","E-Learning, EdTech, Education, Productivity Tools",Grant,2018-03-01,71429.0,EUR,87649.0,1-10,71429.0,EUR,87649.0,1.0,,,,,,1.0,,,,For Profit,2015-02-19,https://twitter.com/knowledgejuicer,https://www.facebook.com/kjuicer/,https://www.linkedin.com/company/kjuicer.com-srl/,,,,Less than $1M
3325,kurv,https://www.crunchbase.com/organization/kurv-2,"Buenos Aires, Distrito Federal, Argentina","Application Performance Management, Content Delivery Network, E-Commerce, Internet",Grant,2015-02-01,32000.0,USD,32000.0,1-10,32000.0,USD,32000.0,1.0,,,,,,3.0,,,,For Profit,2015-02-01,https://twitter.com/kurvco,https://www.facebook.com/kurvco?_rdr,https://www.linkedin.com/company/9460632?trk=tyah&trkInfo=clickedVertical%3Acompany%2Cidx%3A2-1-5%2CtarId%3A1432726754102%2Ctas%3Akurv,,,,Less than $1M
3350,Spree,https://www.crunchbase.com/organization/spree-3,"Santa Clara, California, United States","Apps, Location Based Services, Mobile",Grant,2015-05-04,5000.0,USD,5000.0,1-10,5000.0,USD,5000.0,1.0,,,,,,,,,,,2015-02-02,,https://www.facebook.com/spreemobile,,,,,Less than $1M
3452,Searchin,https://www.crunchbase.com/organization/searchin,"Tel Aviv, Tel Aviv, Israel","Analytics, Artificial Intelligence, Big Data, Human Resources, Internet, Recruiting, SaaS, Social Recruiting",Grant,2016-11-01,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2015-02-01,http://twitter.com/searchinco,https://www.facebook.com/searchinco,https://www.linkedin.com/company/searchin,,,,Less than $1M
3634,PayBrisk,https://www.crunchbase.com/organization/paybrisk,"San Francisco, California, United States","Ad Targeting, E-Commerce, Emerging Markets, Internet, Mobile Payments, Payments",Grant,2015-02-20,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2015-02-01,https://www.twitter.com/paybrisk,https://www.facebook.com/paybrisk,https://www.linkedin.com/company/paybrisk/,,,,$1M to $10M
3830,Nexxiot,https://www.crunchbase.com/organization/nexiot,"ZÃ¼rich, Zurich, Switzerland","Enterprise Software, Information Technology, Logistics, Software, Supply Chain Management",Grant,2019-07-22,,,,51-100,79885117.0,USD,79885117.0,7.0,,,,,,2.0,,,,For Profit,2015-03-01,,,https://www.linkedin.com/company/nexiot-ag,Early Stage Venture,,,Less than $1M
3896,Cooori,https://www.crunchbase.com/organization/cooori,"Tokyo, Tokyo, Japan","Artificial Intelligence, EdTech, Language Learning, Machine Learning",Grant,2016-03-01,12500000.0,ISK,96362.0,11-50,109500000.0,ISK,916310.0,6.0,,,,,,1.0,,,,For Profit,2015-03-30,,,http://www.linkedin.com/company/452983,,,,Less than $1M
3902,Cypheme,https://www.crunchbase.com/organization/cypheme,"Mountain View, California, United States","Artificial Intelligence, B2B, Cloud Data Services, Machine Learning, Security",Grant,2018-05-01,71429.0,EUR,85651.0,11-50,1271429.0,EUR,1392003.0,3.0,,,,,,3.0,,,,For Profit,2015-03-04,https://twitter.com/cypheme,https://www.facebook.com/cypheme/,https://www.linkedin.com/company/cypheme,Seed,,,Less than $1M
4003,LexDo.it,https://www.crunchbase.com/organization/lexdo-it,"Milano, Lombardia, Italy","Internet, Legal, Online Portals, Service Industry",Grant,2017-03-31,65000.0,EUR,69316.0,1-10,165000.0,EUR,175954.0,2.0,Made Acquisitions,,,1.0,,1.0,,,,,2015-03-19,https://www.twitter.com/teamlexdoit,https://www.facebook.com/www.lexdo.it,https://www.linkedin.com/company/lexdo-it-srl,Seed,,,Less than $1M
4120,Prefound,https://www.crunchbase.com/organization/prefound,"Los Angeles, California, United States","Communities, E-Commerce",Grant,2015-04-18,12500.0,USD,12500.0,1-10,12500.0,USD,12500.0,1.0,,,,,,,,,,,2015-03-23,https://twitter.com/prefoundthrift,https://www.facebook.com/prefound,https://instagram.com/prefoundthrift/,,,,Less than $1M
4382,VirVe,https://www.crunchbase.com/organization/virve,"ZÃ¼rich, Zurich, Switzerland","Automotive, Electric Vehicle, Information Technology",Grant,2009-03-10,10000.0,CHF,8657.0,,10000.0,CHF,8657.0,1.0,,,,,,,,,,For Profit,2015-03-05,,,https://www.linkedin.com/company/virve,,,,Less than $1M
4691,Whose Your Landlord,https://www.crunchbase.com/organization/whose-your-landlord,"New York, New York, United States","Events, Real Estate, Residential",Grant,2019-11-07,500000.0,USD,500000.0,1-10,900000.0,USD,900000.0,4.0,,,,,,3.0,,,,For Profit,2015-04-07,https://twitter.com/WYLandlord,https://www.facebook.com/WYLandlord,https://www.linkedin.com/company/5232968?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A5232968%2Cidx%3A2-1-2%2CtarId%3A1461018123093%2Ctas%3Awhose,Seed,,,Less than $1M
4716,Steppingblocks,https://www.crunchbase.com/organization/steppingblocks,"Atlanta, Georgia, United States","Analytics, Big Data, Higher Education, Software",Grant,2019-04-17,1000000.0,USD,1000000.0,11-50,2250000.0,USD,2250000.0,2.0,,,,,,2.0,,,,For Profit,2015-04-15,https://www.twitter.com/steppingblocks,https://www.facebook.com/steppingblocks/,https://www.linkedin.com/company/steppingblocks,,,,Less than $1M
4734,Bluedrop Medical,https://www.crunchbase.com/organization/bluedrop-medical,"Galway, Galway, Ireland","Biotechnology, Health Care, Hospital, Medical, Medical Device",Grant,2019-09-19,2500000.0,USD,2500000.0,1-10,4497400.0,USD,4497400.0,3.0,,,,,,2.0,,,,For Profit,2015-04-01,https://twitter.com/bluedropmedical,,https://www.linkedin.com/company/bluedrop-medical?trk=ppro_cprof,Seed,,,$1M to $10M
4816,BucketList,https://www.crunchbase.com/organization/bucketlist,"Mustasaari, Western Finland, Finland","Adventure Travel, Sharing Economy, Task Management",Grant,2015-04-08,50000.0,EUR,53921.0,1-10,50000.0,EUR,53921.0,1.0,,,,,,2.0,,,,For Profit,2015-04-01,http://twitter.com/bucketlist,https://www.facebook.com/bucketlist.net,,,,,Less than $1M
4849,DHP Technology,https://www.crunchbase.com/organization/dhp-technology,"Zizers, Graubunden, Switzerland","Energy, Energy Efficiency, Renewable Energy",Grant,2017-12-01,50000.0,EUR,59464.0,11-50,50000.0,EUR,59464.0,1.0,,,,,,2.0,,,,For Profit,2015-04-01,,https://www.facebook.com/pg/dhptechnology,https://www.linkedin.com/company/dhp-technology-gmbh/,,,,Less than $1M
4929,EntryWire,https://www.crunchbase.com/organization/hawhire,"San Francisco, California, United States","Professional Services, Recruiting, Universities",Grant,2015-06-27,32000.0,USD,32000.0,1-10,32000.0,USD,32000.0,1.0,,,,,,2.0,,,,For Profit,2015-04-01,https://twitter.com/EntryWire,https://www.facebook.com/pages/EntryWire/464510923729386?ref=hl,,,,,Less than $1M
5542,APRINOIA Therapeutics,https://www.crunchbase.com/organization/aprinoia-therapeutics,"Taipei, T'ai-pei, Taiwan","Biotechnology, Health Care, Health Diagnostics, Therapeutics",Grant,2019-05-23,,,,11-50,17530000.0,USD,17530000.0,4.0,,,,,,1.0,,,,For Profit,2015-05-20,,,,Early Stage Venture,,,$1M to $10M
5597,Festivality,https://www.crunchbase.com/organization/festivality,"Tallinn, Harjumaa, Estonia","Analytics, Developer APIs, Developer Tools, Enterprise Software, Marketing Automation, Mobile, Mobile Apps, Mobile Payments, SaaS",Grant,2019-05-01,51100.0,EUR,57244.0,1-10,445034.0,EUR,517626.0,7.0,,,,,,2.0,,,,For Profit,2015-05-01,http://www.twitter.com/festivalityco,http://www.facebook.com/festivalityco,http://www.linkedin.com/company/10227491,Seed,,,Less than $1M
5622,Eksagon Group Ltd,https://www.crunchbase.com/organization/eksagon-group-ltd,"Manchester, Manchester, United Kingdom","Advanced Materials, Clean Energy, Nanotechnology",Grant,2017-10-09,300000.0,GBP,394256.0,1-10,391158.0,GBP,529980.0,3.0,,,,,,1.0,,,,For Profit,2015-05-18,https://twitter.com/eksagon,,https://www.linkedin.com/company/eksagon-group-ltd,Seed,,,Less than $1M
5634,Commons on Champa,https://www.crunchbase.com/organization/commons-on-champa,"Denver, Colorado, United States","Association, Education",Grant,2019-09-17,180000.0,USD,180000.0,1-10,180000.0,USD,180000.0,1.0,,,,,,,,,,,2015-05-01,https://www.twitter.com/commonsonchampa,https://www.facebook.com/thecommonsonchampa,,,,,$1M to $10M
5664,yalty,https://www.crunchbase.com/organization/yalty,"Lausanne, Vaud, Switzerland","Human Resources, Management Consulting",Grant,2016-11-01,,,,,800000.0,CHF,820863.0,2.0,,,,,,2.0,,,,For Profit,2015-05-01,https://twitter.com/yaltyapp,https://www.facebook.com/pg/yaltyApp,https://www.linkedin.com/company/yalty-sa,Seed,,,Less than $1M
5719,Zum Guten Heinrich,https://www.crunchbase.com/organization/zum-guten-heinrich,"ZÃ¼rich, Zurich, Switzerland","Catering, Organic Food",Grant,2015-03-03,10000.0,CHF,10415.0,1-10,10000.0,CHF,10415.0,1.0,,,,,,,,,,For Profit,2015-05-20,https://twitter.com/zgheinrich,https://www.facebook.com/zumgutenheinrich,https://www.linkedin.com/company/zum-guten-heinrich,,,,Less than $1M
5747,Oomf,https://www.crunchbase.com/organization/oomf,"Cambridge, Massachusetts, United States","Battery, Mobile, Sharing Economy, Software",Grant,2017-11-01,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2015-05-01,https://twitter.com/oomfcharge,https://www.facebook.com/theoomf/,https://www.linkedin.com/company/oomf/,,,,Less than $1M
5765,Cogentis Therapeutics,https://www.crunchbase.com/organization/cogentis-therapeutics,"Baltimore, Maryland, United States","Biotechnology, Health Care",Grant,2015-11-01,,,,1-10,,,,1.0,,,,,,,,,,For Profit,2015-05-26,https://www.twitter.com/cogentistx,https://www.facebook.com/cogentis,https://www.linkedin.com/company/cogentis-therapeutics,,,,Less than $1M
5909,HARDAH,https://www.crunchbase.com/organization/hardah,,"Internet, Social Network",Grant,2017-11-01,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2015-05-01,https://twitter.com/HARDAHWEB,https://www.facebook.com/hardahcom,https://www.linkedin.com/company/hardah,,,,Less than $1M
6069,StemCell2MAX,https://www.crunchbase.com/organization/stemcell2max,"Cantanhede, Coimbra, Portugal","Biotechnology, Health Care, Hospital",Grant,2016-01-01,,,,1-10,,,,2.0,,,,,,5.0,,,,For Profit,2015-05-14,,,https://www.linkedin.com/company/9459955,Seed,,,$1M to $10M
6158,Virtuality New Space,https://www.crunchbase.com/organization/virtuality-new-space,"Jerusalem, Yerushalayim, Israel","Augmented Reality, Home Decor, Real Time, Retail, Virtual Reality, Virtualization",Grant,2017-11-01,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2015-05-01,,https://www.facebook.com/vitualitynewspace,https://www.linkedin.com/company-beta/10327360/,,,,Less than $1M
6290,mittemitte,https://www.crunchbase.com/organization/mitte,"Berlin, Berlin, Germany","Environmental Engineering, Hardware, Internet of Things, Water Purification",Grant,2018-09-01,71429.0,EUR,82941.0,11-50,11006466.0,USD,11006466.0,5.0,,,,,,3.0,,,,For Profit,2015-06-01,https://www.twitter.com/mitte_water,https://www.facebook.com/mittewater,https://www.linkedin.com/company/mitte%C2%AE/,,,,$1M to $10M
6300,CarePay International,https://www.crunchbase.com/organization/carepay-international,"Amsterdam, Noord-Holland, The Netherlands","Finance, FinTech, Health Care, Hospital, InsurTech",Grant,2019-07-11,300000.0,USD,300000.0,101-250,45174362.0,USD,45174362.0,2.0,,,,,,,,,,For Profit,2015-06-01,https://twitter.com/carepayke,,https://www.linkedin.com/company/carepay-ltd/,Early Stage Venture,,,$10M to $50M
6304,Rezi,https://www.crunchbase.com/organization/rezi,"Seoul, Seoul-t'ukpyolsi, South Korea","Career Planning, Education, Information Technology, Professional Services, Software",Grant,2017-12-10,32500000.0,KRW,29827.0,1-10,63000000.0,KRW,57010.0,4.0,,,,,,2.0,,,,For Profit,2015-06-01,https://twitter.com/hellorezi,https://www.facebook.com/reziresumes,,,,,Less than $1M
6371,The BioCollective,https://www.crunchbase.com/organization/biocollective,"Centennial, Colorado, United States","Big Data, Bioinformatics, Biotechnology, Health Care, Life Science, Nutraceutical, Nutrition",Grant,2020-02-17,1200000.0,USD,1200000.0,1-10,3228500.0,USD,3228500.0,3.0,,,,,,1.0,,,,For Profit,2015-06-01,https://twitter.com/TBCMicrobes?lang=en,,https://www.linkedin.com/company-beta/10199827/,,,,Less than $1M
6420,MYAPPFREE S.P.A.,https://www.crunchbase.com/organization/myappfree,"Imola, Emilia-Romagna, Italy","Ad Network, Affiliate Marketing, Android, App Marketing, Apps, Digital Marketing, Mobile",Grant,2020-03-01,250000.0,EUR,276269.0,11-50,395000.0,EUR,446270.0,4.0,,,,,,2.0,,,,For Profit,2015-06-20,https://twitter.com/myappfree,https://www.facebook.com/windowsphone.myappfree,https://www.linkedin.com/company/myappfree-s-r-l-,Seed,,,Less than $1M
6423,Exogenus Therapeutics,https://www.crunchbase.com/organization/exogenus-therapeutics,"Cantanhede, Coimbra, Portugal","Biotechnology, Medical, Therapeutics",Grant,2016-12-01,50000.0,EUR,53319.0,1-10,950000.0,EUR,1036506.0,3.0,,,,,,3.0,,,,For Profit,2015-06-02,https://www.twitter.com/exogenust,https://www.facebook.com/exogenustherapeutics,https://www.linkedin.com/company/exogenus-therapeutics,Seed,,,$1M to $10M
6518,MyMusic.com.ng,https://www.crunchbase.com/organization/mymusic-com-ng,"Lagos, Lagos, Nigeria","Mobile, Music, Payments",Grant,2017-06-22,,,,11-50,,,,3.0,,,,,,3.0,,,,For Profit,2015-06-01,http://twitter.com/mymusicng,http://www.facebook.com/Mymusicng,,,,,$1M to $10M
6567,HiredWell,https://www.crunchbase.com/organization/hiredwell,"Toronto, Ontario, Canada","CRM, Human Resources, Information Technology, Internet, Small and Medium Businesses, Software",Grant,2015-07-01,5000.0,CAD,3981.0,,5000.0,CAD,3981.0,1.0,,,,,,,,,,,2015-06-01,https://twitter.com/@hiredwell,https://www.facebook.com/pages/HiredWell/1650752215154235?fref=ts,https://www.linkedin.com/company/hiredwell/,,,,$1M to $10M
6570,Preksh Innovations Private Limited,https://www.crunchbase.com/organization/preksh-innovations-private-limited,"Bangalore, Karnataka, India","Consumer, Information Technology, Virtual Reality",Grant,2017-11-01,,,,11-50,,,,2.0,,,,,,2.0,,,,For Profit,2015-06-16,https://twitter.com/Preksh_IPL,https://www.facebook.com/preksh.store,https://www.linkedin.com/company-beta/10119989,Seed,,,$1M to $10M
6587,Peroxygen Systems,https://www.crunchbase.com/organization/peroxygen-systems,"Knoxville, Tennessee, United States","Chemical, CleanTech, Manufacturing",Grant,2017-11-01,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2015-06-01,,,https://www.linkedin.com/company/peroxygen-systems-inc.,,,,Less than $1M
6598,Tekuma,https://www.crunchbase.com/organization/tekuma,"Cambridge, Massachusetts, United States","Architecture, Real Estate, Smart Cities",Grant,2015-09-01,,,,1-10,,,,2.0,,,,,,,,,,For Profit,2015-06-01,https://www.twitter.com/tekuma_,https://www.facebook.com/tekuma.world,https://www.linkedin.com/company/tekuma,,,,Less than $1M
6685,Token Labs,https://www.crunchbase.com/organization/token-labs-2,"Boston, Massachusetts, United States","Computer, Software",Grant,2017-11-01,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2015-06-15,https://twitter.com/token,,https://www.linkedin.com/company/token-llc,,,,Less than $1M
7151,L7 Defense,https://www.crunchbase.com/organization/l7-defense,"Be'er Sheva, HaDarom, Israel","Computer, Cyber Security, Network Security",Grant,2018-08-01,71429.0,EUR,83304.0,1-10,1883304.0,USD,1883304.0,3.0,,,,,,2.0,,,,For Profit,2015-07-01,https://twitter.com/L7Defense,https://www.facebook.com/L7Defense/,https://www.linkedin.com/company/l7-defense,Seed,,,Less than $1M
7152,Vitesy,https://www.crunchbase.com/organization/vitesy,"San Francisco, California, United States","Electronics, Hardware, Health Care, Internet of Things, Product Design",Grant,2017-10-01,1746391.0,EUR,2062283.0,11-50,3746391.0,EUR,4412235.0,3.0,,,,,,3.0,,,,For Profit,2015-07-30,https://twitter.com/vitesy_tw,https://www.facebook.com/ClairyInc,https://www.linkedin.com/company/vitesy,,,,Less than $1M
7234,Buoy Labs,https://www.crunchbase.com/organization/calliope-waterworks-inc,"Santa Cruz, California, United States","Internet of Things, Predictive Analytics, Water, Water Purification",Grant,2017-10-19,,,,11-50,60000.0,USD,60000.0,4.0,Was Acquired,Resideo Technologies,https://www.crunchbase.com/organization/resideo-technologies,,,4.0,,,,For Profit,2015-07-09,https://twitter.com/buoy_labs,https://www.facebook.com/buoylabs/,https://www.linkedin.com/company/buoylabs/?originalSubdomain=in,M&A,Acquisition,2019-03-28,Less than $1M
7239,ElastiMed,https://www.crunchbase.com/organization/haptico-ltd,"Yoqne`am `illit, HaZafon, Israel","Health Care, Medical Device, Therapeutics",Grant,2018-04-08,1600000.0,USD,1600000.0,1-10,3656064.0,USD,3656064.0,4.0,,,,,,1.0,,,,For Profit,2015-07-01,,https://www.facebook.com/ElastiMed/,https://www.linkedin.com/company/haptico,,,,Less than $1M
7249,CatchEye,https://www.crunchbase.com/organization/catcheye,"Zurich, Zurich, Switzerland","Consumer Software, Information Technology, Internet, Software, Telecommunications, Video, Video Chat, Video Conferencing",Grant,2016-09-07,20000.0,CHF,20593.0,1-10,180000.0,CHF,189628.0,3.0,,,,,,4.0,,,,For Profit,2015-07-01,https://www.twitter.com/catcheyeteam,https://www.facebook.com/catcheye.team,https://www.linkedin.com/company/catcheye,,,,Less than $1M
7257,Veterati,https://www.crunchbase.com/organization/veterati,"New York, New York, United States","Career Planning, Information Technology, Professional Networking, Social Network",Grant,2018-08-09,50000.0,USD,50000.0,1-10,50000.0,USD,50000.0,2.0,,,,,,3.0,,,,For Profit,2015-07-01,,,https://www.linkedin.com/company/veterati,Seed,,,Less than $1M
7259,GlucoGear,https://www.crunchbase.com/organization/glucogear,"SÃ£o Paulo, Sao Paulo, Brazil","Artificial Intelligence, Health Care, Health Diagnostics, Machine Learning, Medical Device, Personal Health, Therapeutics",Grant,2019-04-01,125000.0,USD,125000.0,1-10,250000.0,USD,250000.0,2.0,,,,,,3.0,,,,For Profit,2015-07-14,,,https://www.linkedin.com/company/glucogear-inc-/,Seed,,,Less than $1M
7260,Inficold,https://www.crunchbase.com/organization/inficold,"New Delhi, Delhi, India","CleanTech, Energy, Solar",Grant,2018-01-15,750000.0,USD,750000.0,11-50,1500000.0,USD,1500000.0,4.0,,,,,,2.0,,,,For Profit,2015-07-01,https://twitter.com/inficold_inc/,https://www.facebook.com/inficold/,https://www.linkedin.com/company-beta/22299429,Seed,,,Less than $1M
7282,Spaceit,https://www.crunchbase.com/organization/spaceit,"Tartu, Tartumaa, Estonia","Aerospace, Information and Communications Technology (ICT), Internet of Things, Satellite Communication, Software, Software Engineering",Grant,2017-12-01,50000.0,EUR,59464.0,1-10,50000.0,EUR,59464.0,1.0,,,,,,3.0,,,,For Profit,2015-07-01,https://twitter.com/Spaceit_eu,https://www.facebook.com/pg/SpaceitLtd,https://www.linkedin.com/company/spaceitltd/,,,,Less than $1M
7306,THE Q AGENCY,https://www.crunchbase.com/organization/the-q-agency,"Bucharest, Bucuresti, Romania","Business Development, Consulting, Market Research, Marketing, Neuroscience, Prediction Markets",Grant,2015-07-01,25000.0,EUR,27622.0,11-50,25000.0,EUR,27622.0,1.0,Made Acquisitions,,,1.0,,1.0,,,,For Profit,2015-07-01,https://twitter.com/TheQAgency_,https://www.facebook.com/TheQAgency/,https://www.linkedin.com/company/the-q-agency-,,,,$1M to $10M
7310,RentSquare,https://www.crunchbase.com/organization/rentsquare,"London, England, United Kingdom","Online Portals, Professional Services",Grant,2016-01-26,100000.0,EUR,108656.0,1-10,100000.0,EUR,108656.0,2.0,,,,,,,,,,,2015-07-01,https://www.twitter.com/therentsquare,https://www.facebook.com/therentsquare,,Seed,,,Less than $1M
7365,ExigeApp,https://www.crunchbase.com/organization/exigeapp,"Bucharest, Bucuresti, Romania","Financial Services, FinTech, Web Apps",Grant,2015-07-10,25000.0,EUR,27893.0,1-10,25000.0,EUR,27893.0,1.0,,,,,,2.0,,,,For Profit,2015-07-01,https://www.twitter.com/exigeapp,https://www.facebook.com/exigeapp,https://www.linkedin.com/company/5125131/,,,,Less than $1M
7393,Innoventually,https://www.crunchbase.com/organization/innoventually,"Trieste, Friuli-Venezia Giulia, Italy","Service Industry, Training",Grant,2017-02-01,50000.0,EUR,53845.0,1-10,50000.0,EUR,53845.0,1.0,,,,,,1.0,,,,,2015-07-15,https://www.twitter.com/innoventuallit,https://www.facebook.com/innoventually,https://www.linkedin.com/company/innoventually,,,,Less than $1M
7434,Finbox Inc.,https://www.crunchbase.com/organization/finbox-io,"San Francisco, California, United States",Online Portals,Grant,2015-11-14,,,,1-10,,,,1.0,,,,,,3.0,,,,For Profit,2015-07-20,https://www.twitter.com/finboxio,https://www.facebook.com/finboxio,https://www.linkedin.com/company/finbox-inc,,,,$1M to $10M
7901,Indee Labs,https://www.crunchbase.com/organization/indee-2,"San Francisco, California, United States","Biotechnology, Genetics",Grant,2018-08-10,500000.0,AUD,365150.0,1-10,5064491.0,USD,5064491.0,5.0,,,,,,1.0,,,,For Profit,2015-08-01,https://twitter.com/indeelabs,https://www.facebook.com/indeelabs/,https://www.linkedin.com/company/indee-,Seed,,,Less than $1M
7915,Alluvium,https://www.crunchbase.com/organization/alluvium,"Brooklyn, New York, United States","Big Data, Data Center, Database, Industrial, Location Based Services",Grant,2018-03-23,,,,11-50,2500000.0,USD,2500000.0,2.0,Was Acquired,Augury,https://www.crunchbase.com/organization/augury-systems,,,1.0,,,,For Profit,2015-08-23,https://www.twitter.com/alluvium,https://www.facebook.com/Alluvium-IOT-Solutions-Pvt-Ltd-2077194725887021/,https://www.linkedin.com/company/alluvium/,M&A,Acquisition,2019-01-31,$1M to $10M
7956,BeautyLynk,https://www.crunchbase.com/organization/beautylynk,"Boston, Massachusetts, United States","Beauty, Consumer Lending, E-Commerce, Fashion, Health Care, Lifestyle",Grant,2016-11-02,300000.0,USD,300000.0,1-10,300000.0,USD,300000.0,1.0,,,,,,1.0,,,,For Profit,2015-08-10,http://twitter.com/beautylynk,http://facebook.com/beautylynk,https://www.linkedin.com/company/7946138,,,,Less than $1M
7988,Anitar,https://www.crunchbase.com/organization/anitar,"ReykjavÃ­k, Gullbringusysla, Iceland","Apps, RFID",Grant,2016-03-01,15000000.0,ISK,115634.0,1-10,90000000.0,ISK,689211.0,3.0,,,,,,3.0,,,,For Profit,2015-08-01,,https://www.facebook.com/www.anitar.is/,https://www.linkedin.com/company-beta/9312377/,,,,Less than $1M
8030,Chargeee,https://www.crunchbase.com/organization/chargeee,"Lugano, Ticino, Switzerland","Hardware, Marketing, Renewable Energy",Grant,2016-03-01,10000.0,CHF,10021.0,1-10,10000.0,CHF,10021.0,1.0,,,,,,,,,,For Profit,2015-08-01,https://www.twitter.com/gochargeee,,,,,,Less than $1M
8089,Kinsheep,https://www.crunchbase.com/organization/kinsheep,"Singapore, Central Region, Singapore","Apps, Location Based Services",Grant,2015-09-10,10000.0,SGD,7075.0,1-10,10000.0,SGD,7075.0,1.0,,,,,,,,,,,2015-08-01,,,,,,,Less than $1M
8703,CLTRe AS,https://www.crunchbase.com/organization/cltre-ltd,"Oslo, Oslo, Norway","Computer, SaaS, Security, Software",Grant,2017-01-06,50000.0,EUR,52674.0,1-10,50000.0,EUR,52674.0,1.0,Was Acquired,KnowBe4,https://www.crunchbase.com/organization/knowbe4-llc,,,2.0,,,,,2015-09-01,https://twitter.com/getcltre,https://www.facebook.com/getcltre,http://www.linkedin.com/company/cltre/,M&A,Acquisition,2019-05-21,Less than $1M
8721,Beatik,https://www.crunchbase.com/organization/beatik,"Linares, Andalucia, Spain","Music, Telecommunications",Grant,2018-04-30,740000.0,EUR,894049.0,11-50,790000.0,EUR,948592.0,2.0,,,,,,,,,,For Profit,2015-09-30,https://twitter.com/BeatikApp,https://www.facebook.com/beatikApp/,https://www.linkedin.com/company/beatik/,,,,Less than $1M
8731,Comfable,https://www.crunchbase.com/organization/comfable,"Toronto, Ontario, Canada","Internet of Things, Personal Health",Grant,2017-06-01,30000.0,CAD,22196.0,1-10,140000.0,CAD,105213.0,4.0,,,,,,2.0,,,,For Profit,2015-09-30,https://twitter.com/comfable,https://www.facebook.com/comfable,https://www.linkedin.com/company/comfable,,,,$1M to $10M
8736,Sweat Free Apparel,https://www.crunchbase.com/organization/sweat-free-apparel,"Waterloo, Ontario, Canada","Advanced Materials, Consumer, Fashion, Internet, Retail, Retail Technology",Grant,2015-11-26,25000.0,CAD,18804.0,1-10,50000.0,CAD,37919.0,2.0,,,,,,1.0,,,,For Profit,2015-09-01,http://www.twitter.com/sweatfreedotco,https://www.facebook.com/sweatfreedotco,https://www.linkedin.com/company/7323380,,,,Less than $1M
8742,Creative Makerspace,https://www.crunchbase.com/organization/creative-makerspace,"Stavanger, Rogaland, Norway","Association, Local Business, Non Profit",Grant,2017-05-08,2000000.0,NOK,231533.0,1-10,2000000.0,NOK,231533.0,1.0,,,,,,,,,,For Profit,2015-09-01,,https://www.facebook.com/creatormakerspace,,,,,Less than $1M
8753,"EKKO AUDIO, LLC",https://www.crunchbase.com/organization/ekko-audio-llc,"North Port, Florida, United States","Apps, Audio, Consumer Electronics, Electronics, iOS, Mobile Apps, Music, Wireless",Grant,2016-11-01,,,,1-10,,,,1.0,,,,,,3.0,,,,For Profit,2015-09-15,https://twitter.com/ekkokickstarter,https://www.facebook.com/ekkohifi/,,,,,Less than $1M
