,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
12337,Autzu,https://www.crunchbase.com/organization/autzu,"San Francisco, California, United States","Automotive, Car Sharing, Ride Sharing, Transportation",Debt Financing,2018-03-01,12000000.0,USD,12000000.0,11-50,12400000.0,USD,12400000.0,2.0,,,,,,2.0,,,,For Profit,2016-01-01,,https://www.facebook.com/Autzu/,https://www.linkedin.com/company/autzu/,Seed,,,$1M to $10M
12358,Parity,https://www.crunchbase.com/organization/parity-3249,"Toronto, Ontario, Canada","Energy, Software",Debt Financing,2019-08-10,1000000.0,USD,1000000.0,11-50,4711698.0,USD,4711698.0,2.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/paritygo,https://www.facebook.com/paritygo,https://www.linkedin.com/company/parityinc,Early Stage Venture,,,$1M to $10M
12550,uZoom,https://www.crunchbase.com/organization/uzoom,"Seattle, Washington, United States","Mobile Apps, Video, Video on Demand, Video Streaming, Wireless",Debt Financing,2016-01-21,1027500.0,USD,1027500.0,11-50,1027500.0,USD,1027500.0,1.0,Made Acquisitions,,,1.0,,2.0,,,,For Profit,2016-01-01,https://twitter.com/uZoomApp,https://www.facebook.com/uZoomApp/,https://www.linkedin.com/company/uzoom-inc.,,,,$1M to $10M
12624,Honeyfi,https://www.crunchbase.com/organization/honeyfi,"Charlotte, North Carolina, United States","Financial Services, FinTech, Mobile Apps, Personal Finance",Debt Financing,2020-01-27,100000.0,USD,100000.0,1-10,220000.0,USD,220000.0,2.0,,,,,,3.0,,,,For Profit,2016-01-01,https://www.twitter.com/honeyfiapp,https://www.facebook.com/honeyfiapp,https://www.linkedin.com/company/honeyfi-inc./,,,,$1M to $10M
12683,Pawame,https://www.crunchbase.com/organization/pawame,"Nairobi, Nairobi Area, Kenya","Energy, Environmental Engineering, Renewable Energy, Solar",Debt Financing,2018-05-23,543000.0,USD,543000.0,101-250,2543000.0,USD,2543000.0,3.0,,,,,,3.0,,,,,2016-01-01,https://twitter.com/pawameafrica,https://www.facebook.com/pawameafrica/,https://www.linkedin.com/company/pawame/,Seed,,,$1M to $10M
12699,Nuvectra,https://www.crunchbase.com/organization/nuvectra,"Plano, Texas, United States","Medical, Medical Device, Therapeutics",Debt Financing,2016-04-21,45000000.0,USD,45000000.0,101-250,45000000.0,USD,45000000.0,1.0,,,,,,,,,,For Profit,2016-01-01,,,,,,,$1M to $10M
12779,slice,https://www.crunchbase.com/organization/slicepay,"Bengaluru, Karnataka, India","Banking, Consumer, Consumer Lending, Coupons, Internet, Lending, Payments, Service Industry",Debt Financing,2019-10-20,1400000.0,USD,1400000.0,251-500,21671432.0,USD,21671432.0,5.0,Made Acquisitions,,,1.0,,2.0,,,,For Profit,2016-01-01,https://twitter.com/sliceit_,https://www.facebook.com/sliceitt,https://www.linkedin.com/company/sliceit/,Early Stage Venture,,,$1M to $10M
12796,Solgaard,https://www.crunchbase.com/organization/solgaard-design,"New York, New York, United States","E-Commerce, Retail, Shopping",Debt Financing,2020-02-20,,,,11-50,1732312.0,USD,1732312.0,3.0,,,,,,1.0,,,,,2016-01-01,https://twitter.com/Solgaard_co,https://facebook.com/solgaard.co,https://www.linkedin.com/company/15188552/,,,,$1M to $10M
12805,Xtract AI,https://www.crunchbase.com/organization/xtract-technologies,"Vancouver, British Columbia, Canada","Artificial Intelligence, Computer, Consulting, Machine Learning, Software",Debt Financing,2016-11-07,590000.0,CAD,440942.0,11-50,590000.0,CAD,440942.0,1.0,Was Acquired,Patriot One Technologies,https://www.crunchbase.com/organization/patriot-one-technologies,,6000000.0,1.0,,6000000.0,USD,For Profit,2016-01-01,https://twitter.com/xtractAI,,https://www.linkedin.com/company-beta/15209952,M&A,Acquisition,2019-09-09,$1M to $10M
12814,PopiCorn,https://www.crunchbase.com/organization/timla-food-popicorn,"Hyderabad, Andhra Pradesh, India","Food and Beverage, Food Processing, Snack Food",Debt Financing,2018-08-01,2000000.0,USD,2000000.0,101-250,3887660.0,USD,3887660.0,4.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/popicornindia,https://www.facebook.com/popicornindia/,https://in.linkedin.com/company/timla-foods,Seed,,,$1M to $10M
12913,Scratch Financial,https://www.crunchbase.com/organization/scratch-financial,"Pasadena, California, United States","Finance, Financial Services, Payments, Personal Finance, Pet, Veterinary",Debt Financing,2019-10-28,50000000.0,USD,50000000.0,11-50,73072213.0,USD,73072213.0,4.0,,,,,,5.0,,,,For Profit,2016-01-01,https://twitter.com/ScratchPay,https://www.facebook.com/Scratchpay/,https://www.linkedin.com/company/scratchpay/,Early Stage Venture,,,$1M to $10M
12963,Zero,https://www.crunchbase.com/organization/zero-financial,"San Francisco, California, United States","Banking, Credit Cards, Financial Services",Debt Financing,2020-02-05,100000000.0,USD,100000000.0,11-50,147000000.0,USD,147000000.0,5.0,,,,,,2.0,,,,For Profit,2016-01-01,http://www.twitter.com/zerofinancial,https://www.facebook.com/zerofinancial,https://www.linkedin.com/company/zero/,Early Stage Venture,,,$10M to $50M
12974,InCred,https://www.crunchbase.com/organization/incred,"Mumbai, Maharashtra, India","Banking, Finance, Financial Services",Debt Financing,2019-12-16,5900000.0,USD,5900000.0,1001-5000,187536751.0,USD,187536751.0,6.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/InCredFin,https://www.facebook.com/InCredIndia,https://www.linkedin.com/company/incred-finance,Early Stage Venture,,,$10M to $50M
12990,Mile High Labs,https://www.crunchbase.com/organization/mile-high-labs,"Broomfield, Colorado, United States","Biotechnology, Consumer Goods, Manufacturing, Retail",Debt Financing,2019-04-12,65000000.0,USD,65000000.0,51-100,100000000.0,USD,100000000.0,2.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/MileHighLabs,https://www.facebook.com/milehighlabs/,https://www.linkedin.com/company/milehighlabs/,Early Stage Venture,,,$10M to $50M
13001,Oodle Car Finance,https://www.crunchbase.com/organization/oodle-car-finance,"Oxford, Oxfordshire, United Kingdom","Finance, Financial Services",Debt Financing,2018-03-27,100000000.0,GBP,141766954.0,101-250,160000000.0,GBP,215453220.0,2.0,,,,,,2.0,,,,,2016-01-01,https://twitter.com/oodlecarfinance?,https://www.facebook.com/OodleCarFinance/,https://www.linkedin.com/company/oodle-finance/,Private Equity,,,$10M to $50M
13019,Valo Therapeutics,https://www.crunchbase.com/organization/valo-therapeutics,"Helsinki, Southern Finland, Finland","Biotechnology, Health Care, Medical, Therapeutics",Debt Financing,2020-02-06,1100000.0,EUR,1207932.0,11-50,9207932.0,USD,9207932.0,3.0,,,,,,,,,,For Profit,2016-01-01,https://twitter.com/ValoTherapeuti1,,https://www.linkedin.com/company/valo-therapeutics/,Seed,,,$10M to $50M
13028,Chetwood Financial,https://www.crunchbase.com/organization/chetwood-financial,"Wrexham, Wrexham, United Kingdom","Banking, Finance, Financial Services, FinTech",Debt Financing,2018-02-13,100000000.0,GBP,138839330.0,51-100,100000000.0,GBP,138839330.0,1.0,,,,,,1.0,,,,,2016-01-01,https://twitter.com/ChetwoodFL/,,https://www.linkedin.com/company/chetwood-financial-limited/,,,,$10M to $50M
13069,ARADA,https://www.crunchbase.com/organization/arada,"Dubai, Dubai, United Arab Emirates","Building Material, Property Development, Real Estate",Debt Financing,2019-05-22,1000000000.0,AED,272243594.0,101-250,2000000000.0,AED,544493415.0,2.0,,,,,,1.0,,,,,2016-01-01,https://twitter.com/ARADALiving,https://www.facebook.com/ARADAliving/,https://www.linkedin.com/company/13244571/,,,,$10M to $50M
13191,Stashfin,https://www.crunchbase.com/organization/stashfin,"New Delhi, Delhi, India","Apps, Banking, Finance, Financial Services, FinTech",Debt Financing,2019-05-07,30000000.0,USD,30000000.0,51-100,35000000.0,USD,35000000.0,2.0,,,,,,1.0,,,,For Profit,2016-02-01,https://twitter.com/stasheasy,https://www.facebook.com/stashfin.official/,https://www.linkedin.com/company/stashfin/,Seed,,,$1M to $10M
13249,"Protecht, Inc",https://www.crunchbase.com/organization/protecht-inc,"Newport Beach, California, United States","FinTech, Fraud Detection, Insurance, InsurTech, Payments",Debt Financing,2020-01-05,5000000.0,USD,5000000.0,11-50,21925000.0,USD,21925000.0,6.0,Made Acquisitions,,,1.0,,1.0,,,,For Profit,2016-02-01,https://twitter.com/protechtinc,https://www.facebook.com/protecht.io,https://www.linkedin.com/company/weareprotecht,Early Stage Venture,,,Less than $1M
13295,xenodata lab,https://www.crunchbase.com/organization/xenodata-lab,"Tokyo, Tokyo, Japan","Artificial Intelligence, Finance, Financial Services, FinTech, Machine Learning",Debt Financing,2019-03-25,100000000.0,JPY,908580.0,11-50,476880000.0,JPY,4271703.0,5.0,,,,,,2.0,,,,For Profit,2016-02-11,,https://www.facebook.com/xenodatalab/,,,,,$1M to $10M
13311,Urban Umbrella,https://www.crunchbase.com/organization/urban-umbrella,"Manhattan, New York, United States","Construction, Energy Efficiency, Software",Debt Financing,2019-10-01,8000000.0,USD,8000000.0,11-50,13500000.0,USD,13500000.0,5.0,,,,,,2.0,,,,For Profit,2016-03-01,,,https://www.linkedin.com/company/11011911/admin/,Early Stage Venture,,,$1M to $10M
13380,SkyHi,https://www.crunchbase.com/organization/skyhi,"Apple Valley, California, United States","Air Transportation, Automotive, Hospitality, Subscription Service, Travel",Debt Financing,2019-07-15,230000.0,USD,230000.0,1-10,230000.0,USD,230000.0,2.0,,,,,,1.0,,,,For Profit,2016-02-01,http://twitter.com/skyhi,https://www.facebook.com/travelskyhi,https://www.linkedin.com/company/10526613/,Seed,,,Less than $1M
13490,WayaWaya,https://www.crunchbase.com/organization/wayawaya,"Nairobi, Nairobi Area, Kenya","E-Commerce, Financial Services, FinTech, Mobile, Mobile Payments",Debt Financing,2019-06-13,25000.0,USD,25000.0,1-10,75000.0,USD,75000.0,2.0,,,,,,1.0,,,,,2016-03-01,http://twitter.com/wayawayaltd,http://www.facebook.com/wayawayaltd,https://www.linkedin.com/company/5134846?trk=prof-exp-company-name,,,,Less than $1M
13646,Simple Booth,https://www.crunchbase.com/organization/simple-booth,"Austin, Texas, United States","Apps, Computer, E-Commerce, Information Technology, iOS, Location Based Services, Social Media",Debt Financing,2018-04-15,,,,11-50,,,,1.0,,,,,,2.0,,,,For Profit,2016-02-01,https://www.twitter.com/simplebooth,https://www.facebook.com/simpleboothapp,https://www.linkedin.com/company/simplebooth/,,,,$1M to $10M
14246,Floryn,https://www.crunchbase.com/organization/invoicefinance,"'s-hertogenbosch, Noord-Brabant, The Netherlands","Business Development, Finance, Financial Services",Debt Financing,2019-12-11,60000000.0,EUR,66800267.0,51-100,69400000.0,EUR,77704456.0,3.0,,,,,,3.0,,,,For Profit,2016-05-01,,https://www.facebook.com/floryncom,https://www.linkedin.com/company/floryn,,,,$10M to $50M
14298,Cash Suvidha,https://www.crunchbase.com/organization/cash-suvidha-2,"New Delhi, Delhi, India","Banking, Finance, Financial Services, Lending",Debt Financing,2019-10-17,4000000.0,USD,4000000.0,11-50,12500000.0,USD,12500000.0,5.0,,,,,,2.0,,,,For Profit,2016-05-01,https://twitter.com/CashSuvidha,https://www.facebook.com/CashSuvidha,https://www.linkedin.com/company/cash-suvidha,Seed,,,$1M to $10M
14332,felyx,https://www.crunchbase.com/organization/felyx,"Amsterdam, Noord-Holland, The Netherlands","Last Mile Transportation, Transportation",Debt Financing,2018-07-31,2000000.0,EUR,2338101.0,51-100,4100000.0,EUR,4692741.0,4.0,,,,,,2.0,,,,For Profit,2016-05-01,https://twitter.com/ridefelyx,https://www.facebook.com/ridefelyx,https://www.linkedin.com/company/felyx/,,,,$1M to $10M
14389,Loupedeck,https://www.crunchbase.com/organization/loupedeck,"Helsinki, Southern Finland, Finland","Consumer Electronics, Hardware",Debt Financing,2019-07-15,590000.0,EUR,664328.0,11-50,5056000.0,EUR,5814359.0,9.0,,,,,,3.0,,,,For Profit,2016-06-20,https://twitter.com/loupedeck,https://www.facebook.com/loupedeck/,https://www.linkedin.com/company/loupedeck/,Seed,,,$1M to $10M
14400,Study Loans,https://www.crunchbase.com/organization/study-loans,"Melbourne, Victoria, Australia","Banking, Finance, Financial Services, Funding Platform",Debt Financing,2018-06-14,50000000.0,USD,50000000.0,11-50,88490338.0,USD,88490338.0,3.0,,,,,,1.0,,,,For Profit,2016-06-01,https://twitter.com/study_loans,https://www.facebook.com/StudyLoansANZ/,https://www.linkedin.com/company/study-loans/,Seed,,,$1M to $10M
14447,Volta Medical,https://www.crunchbase.com/organization/volta-medical,"Marseille, Provence-Alpes-Cote d'Azur, France","Artificial Intelligence, Health Care, Medical Device, Software",Debt Financing,2019-05-20,300000.0,EUR,335026.0,11-50,2600000.0,EUR,2997759.0,3.0,,,,,,4.0,,,,For Profit,2016-06-14,,,https://www.linkedin.com/company/volta-medical/,Seed,,,$1M to $10M
14561,WhyFly,https://www.crunchbase.com/organization/whyfly,"Wilmington, Delaware, United States","Customer Service, Internet, Telecommunications, Wireless",Debt Financing,2018-07-18,,,,,500000.0,USD,500000.0,2.0,,,,,,1.0,,,,,2016-05-01,https://www.twitter.com/getwhyfly,https://www.facebook.com/whyflywilmington,https://www.linkedin.com/company/whyfly/,Seed,,,Less than $1M
15134,EasyKnock,https://www.crunchbase.com/organization/easyknock,"New York, New York, United States","Financial Services, FinTech, Real Estate",Debt Financing,2019-05-09,203000000.0,USD,203000000.0,51-100,327400000.0,USD,327400000.0,5.0,,,,,,2.0,,,,For Profit,2016-10-15,https://www.twitter.com/easyknock,https://www.facebook.com/easyknock,https://www.linkedin.com/company/easyknock/,Early Stage Venture,,,$10M to $50M
15146,Thyngs,https://www.crunchbase.com/organization/thyngs,"Norwich, Norfolk, United Kingdom","Marketing, Mobile Advertising, Mobile Payments, NFC, Retail",Debt Financing,2020-05-07,250000.0,GBP,309810.0,11-50,1056867.0,GBP,1384106.0,7.0,,,,,,1.0,,,,For Profit,2016-08-03,https://twitter.com/thyngs,https://www.facebook.com/thyngs,https://www.linkedin.com/company/thyngs-ltd,,,,$1M to $10M
15148,Beyond Finance,https://www.crunchbase.com/organization/beyond-finance,"Houston, Texas, United States",Financial Services,Debt Financing,2019-04-29,60000000.0,USD,60000000.0,101-250,60000000.0,USD,60000000.0,1.0,,,,,,,,,,For Profit,2016-09-07,https://twitter.com/beyond_finance,https://www.facebook.com/MoveBeyondDebt/,https://www.linkedin.com/company/beyond-finance/,,,,Less than $1M
15175,Beam,https://www.crunchbase.com/organization/beamsolutions,"San Francisco, California, United States","Compliance, Enterprise Software, SaaS, Software",Debt Financing,2019-02-28,2000000.0,USD,2000000.0,11-50,9000000.0,USD,9000000.0,4.0,,,,,,3.0,,,,For Profit,2016-09-01,https://twitter.com/BeamCompliance,https://www.facebook.com/BeamCompliance/,https://www.linkedin.com/company/25026577/,Seed,,,$1M to $10M
15348,OptaCredit,https://www.crunchbase.com/organization/optacredit,"Chennai, Tamil Nadu, India","Artificial Intelligence, Credit, Lending",Debt Financing,2018-01-22,4000000.0,USD,4000000.0,11-50,4000000.0,USD,4000000.0,1.0,,,,,,2.0,,,,For Profit,2016-08-01,https://www.twitter.com/optacredit,https://www.facebook.com/optacredit,https://www.linkedin.com/company/optacredit,,,,$1M to $10M
15596,ALECIA,https://www.crunchbase.com/organization/alecia,"Nashville, Tennessee, United States","E-Commerce, Film, TV, Video Streaming",Debt Financing,2018-09-01,,,,51-100,,,,3.0,,,,,,1.0,,,,For Profit,2016-09-01,,https://www.facebook.com/officialalecia/,,Early Stage Venture,,,Less than $1M
16090,Happy,https://www.crunchbase.com/organization/happy-loans,"Mumbai, Maharashtra, India","Artificial Intelligence, Finance, Financial Services",Debt Financing,2020-05-05,7500000.0,INR,98758.0,11-50,17098758.0,USD,17098758.0,2.0,,,,,,3.0,,,,For Profit,2016-12-01,https://twitter.com/happynessnet,https://www.facebook.com/happynessofficial/,https://www.linkedin.com/company/happyfinacialservices,,,,$1M to $10M
16179,Picostone,https://www.crunchbase.com/organization/picostone,"Mumbai, Maharashtra, India","Consumer, Electronics, Home Decor, Industrial Automation, Information Technology, Sales Automation",Debt Financing,2018-06-27,35000000.0,INR,507755.0,11-50,55000000.0,INR,797901.0,2.0,,,,,,3.0,,,,,2016-12-01,https://twitter.com/picostonetech,https://www.facebook.com/PicoStoneTech/,https://www.linkedin.com/company/picostone/,Seed,,,Less than $1M
16195,Hoppier,https://www.crunchbase.com/organization/desk-nibbles,"Ottawa, Ontario, Canada","Procurement, Small and Medium Businesses",Debt Financing,2018-07-18,12500.0,USD,12500.0,11-50,262500.0,USD,262500.0,2.0,,,,,,2.0,,,,,2016-12-01,https://twitter.com/hoppieroffice,https://www.facebook.com/pg/hoppieroffice,https://www.linkedin.com/company/hoppier/,,,,$1M to $10M
16467,Kenzie Academy,https://www.crunchbase.com/organization/kenzie-academy,"Indianapolis, Indiana, United States","Consulting, Education, Industrial Engineering, Mechanical Engineering",Debt Financing,2019-11-04,100000000.0,USD,100000000.0,11-50,113600000.0,USD,113600000.0,5.0,,,,,,3.0,,,,,2017-01-01,https://twitter.com/kenzieacademy,https://www.facebook.com/KenzieAcademy/,https://www.linkedin.com/company/kenzie-academy/,Early Stage Venture,,,Less than $1M
16559,Kleos Space,https://www.crunchbase.com/organization/kleos-space,"Esch-sur-alzette, Luxembourg, Luxembourg","Analytics, Artificial Intelligence, Geospatial, Information Technology, Location Based Services, Navigation, Satellite Communication, Software",Debt Financing,2020-02-18,3400000.0,EUR,3670810.0,11-50,5800000.0,EUR,6511606.0,3.0,,,,,,1.0,,,,,2017-01-01,https://www.twitter.com/kleosspace,https://www.facebook.com/optimaukincltd,https://www.linkedin.com/company/18129185,IPO,,,Less than $1M
16690,Aigent,https://www.crunchbase.com/organization/aigent,"New York, New York, United States","Artificial Intelligence, Software",Debt Financing,2019-01-03,1385005.0,USD,1385005.0,11-50,1385005.0,USD,1385005.0,1.0,,,,,,,,,,For Profit,2017-01-01,,,https://www.linkedin.com/company/aigent,,,,Less than $1M
16739,Loli Beauty,https://www.crunchbase.com/organization/loli-beauty,"Newyork, Argyll and Bute, United Kingdom","Beauty, Consumer Goods, Health Care",Debt Financing,2019-11-30,,,,11-50,1663081.0,USD,1663081.0,4.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/lolibeauty,https://www.facebook.com/pg/LOLIbeautynyc/,https://www.linkedin.com/company/loli-beauty/?originalSubdomain=in,,,,Less than $1M
16769,Torpedo Diagnostics,https://www.crunchbase.com/organization/torpedo-diagnostics,"Cambridge, Massachusetts, United States","Biotechnology, Health Care, Medical",Debt Financing,2017-08-16,2000000.0,USD,2000000.0,1-10,2000000.0,USD,2000000.0,1.0,,,,,,4.0,,,,,2017-01-01,,,,,,,Less than $1M
16773,Elevar Technologies,https://www.crunchbase.com/organization/elevar-technologies,"Raleigh, North Carolina, United States","Computer, Software",Debt Financing,2019-03-01,430000.0,USD,430000.0,1-10,730000.0,USD,730000.0,2.0,,,,,,1.0,,,,,2017-01-01,,https://www.facebook.com/elevartechnologies/,https://www.linkedin.com/company/elevar-technologies/,Seed,,,Less than $1M
16794,Ovid BP Systems,https://www.crunchbase.com/organization/ovid-bp-systems,"Grosse Pointe, Michigan, United States","Medical Device, Software",Debt Financing,2018-04-20,100000.0,USD,100000.0,1-10,100000.0,USD,100000.0,1.0,,,,,,,,,,,2017-01-01,,,https://www.linkedin.com/company/ovid-bp-systems-inc/about/,,,,Less than $1M
17292,Stanza Living,https://www.crunchbase.com/organization/stanza-living,"New Delhi, Delhi, India","Home Services, Hospitality, Information Technology, Real Estate, Rental Property",Debt Financing,2019-12-10,5700000.0,USD,5700000.0,251-500,70175324.0,USD,70175324.0,5.0,,,,,,2.0,,,,For Profit,2017-01-01,,https://www.facebook.com/StanzaLiving/,https://www.linkedin.com/company/stanzaliving/,Late Stage Venture,,,$1M to $10M
17330,GoExpedi,https://www.crunchbase.com/organization/expedi,"Houston, Texas, United States","E-Commerce, Energy, Oil and Gas, Supply Chain Management",Debt Financing,2020-05-01,15000000.0,USD,15000000.0,51-100,50250000.0,USD,50250000.0,4.0,,,,,,2.0,,,,For Profit,2017-01-01,https://twitter.com/goexpedi,https://www.facebook.com/goexpedi/,https://www.linkedin.com/company/16189917/,Early Stage Venture,,,$1M to $10M
17343,Cluno,https://www.crunchbase.com/organization/cluno,"Munich, Bayern, Germany","Automotive, E-Commerce, Rental, Service Industry, Subscription Service",Debt Financing,2019-09-24,140000000.0,EUR,154190965.0,51-100,190190965.0,USD,190190965.0,4.0,,,,,,3.0,,,,,2017-01-01,https://twitter.com/wearecluno,https://www.facebook.com/WeAreCluno/,https://www.linkedin.com/company/11350915/,Early Stage Venture,,,$1M to $10M
17448,Generico,https://www.crunchbase.com/organization/generico-3e38,"Mumbai, Maharashtra, India","Health Care, Medical, Pharmaceutical",Debt Financing,2020-01-07,1390000.0,USD,1390000.0,11-50,15390000.0,USD,15390000.0,3.0,,,,,,1.0,,,,,2017-01-01,https://twitter.com/generico_med,https://www.facebook.com/genericomed/,https://www.linkedin.com/company/genericomed/,Early Stage Venture,,,$10M to $50M
17460,Casavo,https://www.crunchbase.com/organization/casavo,"Milan, Lombardia, Italy","Finance, Property Development, Property Management, Real Estate",Debt Financing,2019-10-10,30000000.0,EUR,33032480.0,11-50,58900000.0,EUR,65303914.0,5.0,,,,,,2.0,,,,,2017-01-01,https://twitter.com/casavohq,https://www.facebook.com/casavoHQ/,https://www.linkedin.com/company/casavo-group/,Early Stage Venture,,,$1M to $10M
17550,Urovant Sciences,https://www.crunchbase.com/organization/urovant-sciences,"Basel, Basel-Stadt, Switzerland","Biopharma, Biotechnology, Health Care, Medical",Debt Financing,2019-02-22,100000000.0,USD,100000000.0,11-50,100000000.0,USD,100000000.0,1.0,,,,,,,,,,For Profit,2017-01-01,https://twitter.com/urovant,,https://www.linkedin.com/company/urovant-sciences-inc,,,,$1M to $10M
17601,ProntoPiso,https://www.crunchbase.com/organization/prontopiso,"Barcelona, Catalonia, Spain","E-Commerce, Finance, Property Management, Real Estate, Rental Property",Debt Financing,2019-07-11,14000000.0,EUR,15749714.0,11-50,22800000.0,EUR,26054429.0,4.0,,,,,,3.0,,,,For Profit,2017-01-01,https://twitter.com/ProntoPiso,https://www.facebook.com/ProntoPiso/,https://www.linkedin.com/company/prontopiso/,Seed,,,$1M to $10M
17642,Finitive,https://www.crunchbase.com/organization/finitive,"New York, New York, United States",FinTech,Debt Financing,2019-10-21,2000000.0,USD,2000000.0,11-50,8000000.0,USD,8000000.0,2.0,,,,,,6.0,,,,For Profit,2017-01-01,https://twitter.com/finitivenyc,https://www.facebook.com/finitivenyc/,https://www.linkedin.com/company/finitive/,Seed,,,$1M to $10M
17660,Daystar Power,https://www.crunchbase.com/organization/daystar-power,"Eb̬ne, Plaines Wilhems, Mauritius","Electronics, Energy, Solar",Debt Financing,2020-02-07,4000000.0,USD,4000000.0,51-100,30559901.0,USD,30559901.0,6.0,,,,,,2.0,,,,For Profit,2017-01-01,,,,Early Stage Venture,,,$1M to $10M
17664,mfine,https://www.crunchbase.com/organization/mfine,"Bengaluru, Karnataka, India","Apps, Health Care, Hospital, Medical",Debt Financing,2019-07-02,4500000.0,USD,4500000.0,11-50,27400000.0,USD,27400000.0,4.0,,,,,,3.0,,,,For Profit,2017-01-01,https://twitter.com/mfinecare,https://www.facebook.com/mfinecare/,https://www.linkedin.com/company/mfine/,Early Stage Venture,,,$1M to $10M
17690,eStruxture Data Centers,https://www.crunchbase.com/organization/estruxture-data-centers,"Montr̩al, Quebec, Canada","Cloud Data Services, Cloud Management, Data Center",Debt Financing,2019-06-24,170000000.0,USD,170000000.0,51-100,350000000.0,USD,350000000.0,2.0,Made Acquisitions,,,1.0,,2.0,,,,For Profit,2017-01-01,https://twitter.com/estruxture,https://www.facebook.com/estruxture/,https://www.linkedin.com/company/22338427/,,,,$10M to $50M
17699,SmartClean Technologies,https://www.crunchbase.com/organization/smartclean-technologies-pte-ltd,"Singapore, Central Region, Singapore","Artificial Intelligence, Big Data, Facilities Support Services, Internet of Things",Debt Financing,2019-10-01,800000.0,SGD,577505.0,11-50,2485000.0,SGD,1816382.0,7.0,,,,,,4.0,,,,For Profit,2017-01-01,https://www.twitter.com/smartcleansg,https://www.facebook.com/SmartClean,https://www.linkedin.com/company/smartcleantechnologies/,Seed,,,$1M to $10M
17807,GoWork India,https://www.crunchbase.com/organization/gowork-india,"Gurgaon, Haryana, India","Collaboration, Events, Facilities Support Services, Facility Management",Debt Financing,2019-08-06,53000000.0,USD,53000000.0,11-50,53000000.0,USD,53000000.0,1.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/goworkindia,https://www.facebook.com/GoWorkIndia/,https://in.linkedin.com/company/go-work-india,,,,$1M to $10M
17826,Xtraction Services,https://www.crunchbase.com/organization/xtraction-services,"Los Angeles, California, United States","Cannabis, Financial Services, Leasing",Debt Financing,2019-03-22,570850.0,USD,570850.0,1-10,11370850.0,USD,11370850.0,4.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/XtractNow,https://www.facebook.com/XtractNow/,https://www.linkedin.com/company/xtractionservices/,Late Stage Venture,,,$1M to $10M
17842,Duologi,https://www.crunchbase.com/organization/duologi,"Basingstoke, Hampshire, United Kingdom","Financial Services, Retail",Debt Financing,2018-10-10,20000000.0,GBP,26409996.0,11-50,20000000.0,GBP,26409996.0,1.0,,,,,,,,,,,2017-01-01,,,https://www.linkedin.com/company/duologi/,,,,$1M to $10M
17860,ShopOne Centers REIT,https://www.crunchbase.com/organization/shopone-centers-reit,"New York, New York, United States","Grocery, Marketing, Real Estate, Shopping",Debt Financing,2017-11-14,325000000.0,USD,325000000.0,11-50,325000000.0,USD,325000000.0,1.0,,,,,,2.0,,,,,2017-01-01,https://twitter.com/ShopOneCenters,https://www.facebook.com/ShopOneCenters/,https://www.linkedin.com/company/shopone-centers-reit/,,,,$1M to $10M
17882,Emergo Therapeutics,https://www.crunchbase.com/organization/emergo-therapeutics,"Durham, North Carolina, United States","Biopharma, Biotechnology, Clinical Trials, Pharmaceutical",Debt Financing,2019-10-15,500000.0,USD,500000.0,11-50,12500000.0,USD,12500000.0,2.0,,,,,,1.0,,,,,2017-01-01,,,https://www.linkedin.com/company/emergo-therapeutics/,Early Stage Venture,,,$1M to $10M
18245,Secfi,https://www.crunchbase.com/organization/secfi,"San Francisco, California, United States","Financial Services, FinTech, Wealth Management",Debt Financing,2020-01-14,550000000.0,USD,550000000.0,11-50,557000000.0,USD,557000000.0,3.0,,,,,,2.0,,,,For Profit,2017-02-09,https://twitter.com/asksecfi,,https://www.linkedin.com/company/secfiinc/,Early Stage Venture,,,$1M to $10M
18261,Brex,https://www.crunchbase.com/organization/brex,"San Francisco, California, United States","Credit Cards, Finance, Financial Services, FinTech, Life Science",Debt Financing,2019-12-11,200000000.0,USD,200000000.0,251-500,582120000.0,USD,582120000.0,8.0,Made Acquisitions,,,4.0,,2.0,,,,For Profit,2017-03-01,https://twitter.com/brexHQ,https://www.facebook.com/BrexHQ/,https://www.linkedin.com/company/brexcard/,Late Stage Venture,,,$10M to $50M
